,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
0,Jeff Reine-Adélaïde,1,1,34.0,82.4,0.0,2.0,0.0,9.23
1,Neymar,6,2.6,58.4,80.6,0.8,2.9,0.9,8.58
2,Kylian Mbappé,5,2,30.1,80.4,0.4,0.5,0.1,8.14
3,Ángel Di María,14,3,41.3,78.5,1.6,2.3,0.5,7.75
4,Dimitri Payet,4,4,40.9,76.6,2.5,2.7,0.2,7.73
5,Anthony Caci,4,1.5,52.3,80.1,1.4,5.1,0.1,7.6
6,Memphis Depay,2,1.9,33.8,78.8,0.8,1.2,0.2,7.59
7,Hianga'a M'Bock,0.0,0.5,44.5,82.0,0.0,2.5,0.0,7.49
8,Téji Savanier,2,1.5,45.3,79.0,1.3,5.0,0.0,7.45
9,Donovan Léon,0.0,0.0,17.0,64.7,0.0,4.0,0.0,7.38
10,Souleyman Doumbia,0.0,1,34.0,82.4,0.0,1.0,0.0,7.38
11,Moreto Cassamã,1,1.1,68.6,90.4,1.4,6.6,0.0,7.38
12,Wissam Ben Yedder,4,1.7,29.9,74.9,0.2,0.4,0.2,7.35
13,Idrissa Gueye,2,1.2,78.3,92.7,0.1,2.1,0.1,7.33
14,Marco Verratti,5,1.4,85.5,92.5,0.3,3.3,0.3,7.32
15,Mounir Chouiar,0.0,2.2,26.1,76.2,1.7,0.9,0.0,7.3
16,Jessy Moulin,0.0,0.0,29.0,53.1,0.0,5.2,0.0,7.3
17,Zinédine Ould Khaled,0.0,0.0,25.0,96.0,0.0,3.0,0.0,7.23
18,Hassane Kamara,0.0,0.5,39.2,83.8,0.4,2.1,0.0,7.23
19,Yassine Benrahou,3,2.1,28.3,74.9,2.3,1.0,0.0,7.22
20,Bruno Guimarães,0.0,1.7,64.0,91.1,0.0,5.7,0.0,7.21
21,Marquinhos,1,0.2,68.3,93.4,0.0,3.8,0.1,7.19
22,Adil Aouchiche,0.0,0.0,30.0,80.0,0.0,1.0,0.0,7.17
23,Youcef Atal,1,0.8,32.8,81.0,0.4,0.9,0.0,7.15
24,Mauro Icardi,2,0.6,8.5,86.4,0.1,0.2,0.0,7.15
25,Andy Delort,3,1.5,26.4,62.0,0.8,1.2,0.0,7.15
26,Victor Osimhen,4,0.8,12.7,61.4,0.2,0.1,0.0,7.14
27,Lucas Perrin,0.0,0.0,63.3,90.9,0.0,3.3,0.0,7.14
28,Pierre Lees-Melou,6,1.3,44.5,86.1,0.4,2.9,0.1,7.14
29,Júlio Tavares,2,1.4,22.0,65.2,0.1,0.2,0.0,7.14
30,Raphinha,3,1.9,25.8,71.3,1.3,1,0.1,7.13
31,Zinedine Ferhat,4,2,28.9,70.2,1.8,1,0.0,7.13
32,Renato Sanches,1,1.8,47.0,86.7,1.1,2.4,0.0,7.13
33,Steven Nzonzi,0.0,0.0,61.2,89.9,0.0,2.2,0.0,7.12
34,Islam Slimani,7,1.8,28.3,69.4,0.3,0.6,0.2,7.12
35,Eduardo Camavinga,2,0.3,39.0,87.7,0.0,2.5,0.0,7.12
36,Nicolas de Preville,4,1.9,34.8,78.2,1.3,1.7,0.0,7.12
37,Aleksandr Golovin,4,1.9,39.4,81.8,1.5,2,0.1,7.11
38,Valentin Rongier,1,3,56.7,88.2,1,3,0.3,7.11
39,Marcin Bulka,0.0,0.0,15.0,100.0,0.0,0.0,0.0,7.11
40,Benjamin André,1,0.6,46.8,79.0,0.1,1.7,0.0,7.11
41,Adam Ounas,4,1.6,26.4,82.0,0.6,1.9,0.3,7.1
42,Baptiste Santamaría,1,0.5,47.2,81.5,0.0,5.0,0.1,7.1
43,Yunis Abdelhamid,0.0,0.2,55.8,84.5,0.0,3.1,0.0,7.1
44,Ludovic Baal,0.0,1.3,45.8,79.8,0.9,2.1,0.0,7.09
45,Fabien Centonze,3,0.8,36.3,75.2,0.6,1.9,0.0,7.08
46,Fábio,0.0,0.7,41.1,81.5,0.4,2.0,0.0,7.07
47,Lucas Deaux,1,0.9,40.2,76.6,0.2,3.4,0.1,7.07
48,Lucas Dias,0.0,0.0,23.5,48.9,0.0,6.5,0.0,7.07
49,Jordan Amavi,1,0.5,38.6,79.0,0.3,1.8,0.0,7.07
50,Valentin Rongier,2,1.2,54.6,86.6,0.0,2.1,0.0,7.07
51,Angelo Fulgini,1,1.3,42.6,80.7,1.1,1.2,0.0,7.06
52,Wylan Cyprien,3,1.9,62.6,87.6,1.5,3.8,0.0,7.06
53,Xavier Chavalerin,3,1.8,41.2,81.5,1.2,3.1,0.0,7.06
54,Moussa Dembele,2,0.8,16.0,70.1,0.0,0.3,0.1,7.06
55,Gaëtan Laborde,5,0.9,21.9,68.8,0.1,0.3,0.1,7.06
56,Tiemoué Bakayoko,2,0.5,47.2,86.0,0.0,2.1,0.1,7.05
57,Juan Bernat,4,0.8,55.3,91.0,0.2,0.4,0.0,7.05
58,Gil Dias,0.0,0.9,38.1,82.0,0.4,1.4,0.0,7.05
59,Denis Bouanga,3,0.7,19.1,72.4,0.3,0.7,0.0,7.04
60,Nayef Aguerd,0.0,0.0,53.6,83.1,0.0,6.4,0.0,7.04
61,Gerónimo Rulli,0.0,0.0,29.2,74.1,0.0,8.9,0.0,7.04
62,Nolan Roux,0.0,1.3,19.0,70.7,0.3,0.1,0.0,7.03
63,Tanguy Nianzou,0.0,0.5,56.5,91.4,0.0,1.8,0.0,7.03
64,Predrag Rajkovic,0.0,0.0,32.3,69.8,0.0,5.7,0.0,7.03
65,Pablo,0.0,0.1,59.4,87.1,0.0,2.7,0.0,7.02
66,Houssem Aouar,4,1,42.1,85.7,0.2,1.3,0.1,7.02
67,Marçal,1,1.1,58.8,83.8,0.7,3.9,0.0,7.02
68,Gautier Larsonneur,0.0,0.0,32.1,68.8,0.0,6.2,0.0,7.02
69,Ludovic Ajorque,4,0.6,19.0,70.3,0.1,0.4,0.0,7.01
70,Bouna Sarr,3,0.5,39.7,84.7,0.5,1.0,0.0,7.01
71,Nicolas Pallois,0.0,0.1,51.0,83.3,0.0,4.0,0.0,7.01
72,Presnel Kimpembe,0.0,0.1,69.4,95.0,0.0,1.8,0.0,7.0
73,Josué Homawoo,0.0,0.0,16.0,68.8,0.0,1.0,0.0,7.0
74,Habib Maïga,2,0.5,47.3,83.5,0.3,2.4,0.0,7.0
75,Stanley N'Soki,1,0.4,56.6,90.0,0.1,1.6,0.0,7.0
76,Andrei Girotto,0.0,0.1,49.4,84.8,0.1,2.8,0.0,6.99
77,Boubacar Kamara,2,0.3,54.4,85.7,0.0,3.5,0.0,6.99
78,Dimitri Lienard,3,1.5,40.8,83.5,1.6,5.2,0.0,6.98
79,Faitout Maouassa,1,0.6,32.5,76.7,0.6,1.4,0.0,6.98
80,Marcelo,0.0,0.1,68.6,85.3,0.0,4.1,0.0,6.98
81,Jack Lahne,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.98
82,Hamari Traoré,5,1.3,45.3,81.2,0.6,2,0.0,6.98
83,Maxwel Cornet,3,1.3,26.3,75.8,1,0.6,0.0,6.98
84,Habib Diallo,3,0.9,17.1,66.7,0.0,0.2,0.0,6.97
85,Thiago Silva,0.0,0.0,71.2,95.5,0.0,3.2,0.0,6.97
86,Morgan Sanson,4,1.1,30.2,86.0,0.4,1.3,0.0,6.97
87,Darío Benedetto,0.0,0.8,19.0,66.3,0.0,1.4,0.0,6.97
88,Alexandre Oukidja,0.0,0.1,29.0,46.0,0.0,7.6,0.0,6.96
89,Ghislain Konan,1,0.8,43.5,79.3,0.6,1.8,0.0,6.96
90,Adama Noss Traoré,4,2.3,28.9,86.6,0.9,1.0,0.1,6.96
91,Édouard Mendy,0.0,0.0,28.7,70.1,0.0,7.8,0.0,6.95
92,Hilton,2,0.5,50.1,80.3,0.1,6.4,0.0,6.95
93,Bertrand Traoré,3,1.1,21.4,82.2,0.8,1.1,0.0,6.95
94,Thomas Meunier,2,1.2,47.2,85.3,0.7,2.3,0.0,6.95
95,Adrien Thomasson,1,1.6,35.4,79.4,0.6,1.2,0.0,6.95
96,Vincent Pajot,3,1.4,33.0,84.0,0.4,1.7,0.0,6.94
97,Ciprian Tatarusanu,0.0,0.0,22.5,88.9,0.0,5.0,0.0,6.94
98,Kasper Dolberg,3,0.5,12.4,77.2,0.0,0.1,0.0,6.94
99,M'Baye Niang,0.0,0.4,18.5,68.6,0.0,0.8,0.0,6.94
100,Enock Kwateng,1,0.4,35.8,78.0,0.2,1.6,0.0,6.94
101,Damien Da Silva,2,0.2,50.3,85.1,0.0,3.2,0.0,6.94
102,Walter Benítez,0.0,0.0,25.0,82.4,0.0,2.8,0.0,6.94
103,Souleyman Doumbia,1,0.8,43.8,79.9,0.6,0.8,0.0,6.93
104,Gabriel Magalhães,0.0,0.1,61.8,82.2,0.0,3.7,0.0,6.93
105,Ludovic Blas,1,1,27.5,79.2,0.1,1.5,0.0,6.93
106,Julian Draxler,4,1.1,42.5,90.0,0.4,0.8,0.3,6.93
107,Dario Maresic,0.0,0.0,62.0,83.9,0.0,2.0,0.0,6.93
108,Serhou Guirassy,1,0.6,26.5,71.3,0.0,0.6,0.0,6.93
109,Alexander Djiku,1,0.2,48.8,86.1,0.1,4.0,0.0,6.93
110,Eric Maxim Choupo-Moting,1,0.7,11.4,80.6,0.0,0.0,0.0,6.93
111,Opa Nguette,2,0.8,19.5,81.2,0.0,0.3,0.0,6.93
112,Charles Traoré,1,0.5,43.6,74.7,0.3,1.9,0.0,6.92
113,Otávio,3,0.3,60.5,89.5,0.1,2.8,0.0,6.92
114,Toma Basic,3,1.5,36.1,81.5,0.9,1.8,0.1,6.92
115,Romain Salin,0.0,0.0,21.2,66.0,0.0,5.2,0.0,6.92
116,Youssouf Fofana,2,0.7,50.0,85.1,0.1,2.7,0.1,6.91
117,Romain Del Castillo,5,1,21.1,79.2,0.4,0.6,0.1,6.91
118,Alfred Gomis,0.0,0.0,32.6,65.5,0.0,8.6,0.0,6.9
119,Lucas Tousart,2,0.4,38.9,84.9,0.1,1.7,0.0,6.9
120,Yohann Pelé,0.0,0.0,20.0,77.5,0.0,2.0,0.0,6.89
121,Issiaga Sylla,2,0.9,40.9,75.5,0.6,1.5,0.0,6.89
122,Kenny Lala,1,1.2,40.1,78.6,1,3.8,0.0,6.88
123,Mohamed Simakan,0.0,0.5,39.7,76.9,0.2,3.1,0.0,6.88
124,Renaud Ripart,2,0.8,22.5,69.1,0.3,0.8,0.0,6.88
125,Abdou Diallo,1,0.3,64.6,92.6,0.1,3.1,0.0,6.88
126,Samuel Kalu,1,0.5,23.0,75.9,0.3,0.8,0.0,6.88
127,Zaydou Youssouf,0.0,0.6,31.9,81.4,0.0,3.0,0.0,6.87
128,Ander Herrera,1,1,58.6,93.0,0.3,1.3,0.0,6.87
129,Karl Toko Ekambi,1,1.3,21.6,80.9,0.8,1.0,0.0,6.87
130,Gaëtan Charbonnier,5,1.2,30.7,78.5,0.1,1.5,0.1,6.87
131,Denys Bain,0.0,0.0,46.1,91.2,0.0,1.8,0.0,6.87
132,Gelson Martins,1,1.3,31.2,83.7,0.3,0.4,0.0,6.86
133,Danijel Petkovic,0.0,0.0,21.5,72.1,0.0,8.0,0.0,6.86
134,Matthieu Udol,1,0.5,34.5,74.3,0.5,1.3,0.0,6.86
135,Thiago Mendes,6,1,52.6,85.8,0.1,3.5,0.0,6.86
136,Dante,0.0,0.3,77.6,91.2,0.0,4.4,0.0,6.86
137,Alexis Claude Maurice,1,0.9,25.5,87.2,0.3,0.8,0.0,6.86
138,Mathieu Debuchy,1,0.6,39.3,73.2,0.4,2.0,0.0,6.85
139,Romain Thomas,2,0.2,43.5,85.5,0.0,4.8,0.0,6.85
140,Jonathan Ikoné,6,1.1,23.6,78.2,0.1,0.7,0.2,6.85
141,Axel Disasi,0.0,0.2,55.3,84.6,0.0,4,0.0,6.84
142,Benoit Badiashile,0.0,0.1,58.4,85.3,0.0,3.6,0.0,6.84
143,Abdoul Kader Bamba,3,1.4,24.4,81.2,0.8,0.6,0.1,6.84
144,Florent Mollet,3,1.7,30.3,85.5,1.3,1.6,0.1,6.83
145,Jeff Reine-Adélaïde,1,0.8,28.6,87.3,0.2,0.6,0.0,6.83
146,Imran Louza,2,1.5,44.3,80.7,0.6,2.4,0.1,6.83
147,Melvin Bard,0.0,2.0,39.0,89.7,0.0,0.0,0.0,6.83
148,Aurelien Tchouameni,1,0.4,46.2,85.0,0.0,1.3,0.0,6.83
149,Thomas Foket,1,0.8,36.3,78.8,0.6,1.6,0.0,6.83
150,Thomas Mangani,2,2.1,51.9,83.4,1.7,2.9,0.0,6.82
151,Benjamin Bourigeaud,2,1.1,42.6,79.6,1.5,4.2,0.0,6.82
152,Lima,0.0,1.7,43.7,77.1,2.7,1.3,0.0,6.82
153,Jonathan Bamba,4,1.4,29.3,82.8,0.6,1.3,0.1,6.82
154,Arnaud Souquet,0.0,0.5,31.8,75.9,0.3,1.2,0.0,6.81
155,Abdoulaye Touré,0.0,0.6,49.1,84.3,0.1,2.4,0.0,6.81
156,Gen Shoji,0.0,0.0,41.0,85.4,0.0,5.0,0.0,6.81
157,Hiroki Sakai,0.0,0.7,43.3,84.2,0.3,1.3,0.0,6.81
158,Wesley Fofana,0.0,0.1,45.9,81.8,0.0,1.7,0.0,6.8
159,Duje Caleta-Car,1,0.3,46.7,86.7,0.0,3.5,0.0,6.8
160,Kalifa Coulibaly,0.0,0.6,15.5,55.7,0.1,0.0,0.0,6.8
161,Julien Faussurier,3,1.2,42.0,71.9,1,3.4,0.0,6.79
162,Léo Dubois,0.0,0.8,46.7,82.7,0.4,2.3,0.0,6.79
163,Remi Oudin,2,1.2,22.7,68.4,0.4,1.5,0.1,6.79
164,Layvin Kurzawa,0.0,0.1,42.1,90.8,0.3,0.5,0.0,6.78
165,Nicolas Cozza,0.0,0.0,35.3,81.8,0.0,2.7,0.0,6.78
166,Wesley Lautoa,1,0.4,42.8,86.4,0.0,3.7,0.0,6.78
167,Ibrahim Sangaré,1,1.1,50.6,78.7,0.1,3.6,0.0,6.77
168,Jason Denayer,1,0.1,64.1,94.0,0.0,3.3,0.0,6.77
169,Joris Gnagnon,1,0.2,34.2,90.0,0.1,1.4,0.0,6.77
170,Yoann Court,7,0.7,20.6,75.3,0.5,1.1,0.0,6.77
171,Max-Alain Gradel,2,0.9,23.5,70.2,0.8,0.3,0.0,6.77
172,Romain Hamouma,1,1.2,15.9,76.7,0.7,0.7,0.1,6.77
173,Pablo Martinez,1,0.2,41.3,77.7,0.0,3.4,0.0,6.76
174,Dennis Appiah,0.0,0.4,40.1,76.6,0.1,0.9,0.0,6.76
175,Arthur Zagre,0.0,0.0,15.0,80.0,0.0,0.0,0.0,6.76
176,Harold Moukoudi,0.0,0.0,52.2,86.8,0.0,1.4,0.0,6.76
177,Jhonder Cádiz,2,0.6,10.6,60.6,0.1,0.4,0.1,6.75
178,Damien Le Tallec,0.0,0.2,35.0,80.2,0.0,2.4,0.0,6.75
179,Sada Thioub,2,1.2,27.5,82.9,0.4,0.7,0.0,6.75
180,Farid El Melali,0.0,0.1,11.3,70.0,0.3,0.4,0.0,6.75
181,Yannis Clementia,0.0,0.0,22.5,57.8,0.0,2.5,0.0,6.75
182,Kevin N'Doram,0.0,0.3,45.1,88.7,0.0,2.0,0.0,6.74
183,Youssouf Sabaly,1,1,39.4,82.5,0.5,1.2,0.2,6.74
184,Rayan Aït-Nouri,2,0.5,36.2,78.2,0.8,1.6,0.0,6.74
185,Boulaye Dia,1,1.2,13.2,74.1,0.0,0.3,0.0,6.74
186,Molla Wagué,0.0,0.1,35.9,83.3,0.1,1.3,0.0,6.74
187,Christophe Jallet,1,1,34.8,78.5,1.1,2.3,0.0,6.74
188,John Boye,0.0,0.0,38.2,85.5,0.0,2.4,0.0,6.74
189,Hamza Mendyl,1,0.4,36.3,79.5,0.3,2.4,0.0,6.74
190,Youssouf Fofana,0.0,0.6,33.1,84.0,0.1,1.8,0.0,6.73
191,Didier Ndong,2,0.6,51.8,89.0,0.1,2.9,0.1,6.73
192,Guillermo Maripán,0.0,0.1,53.8,88.0,0.1,4.6,0.0,6.73
193,Loic Perrin,0.0,0.2,52.3,87.6,0.0,3.2,0.0,6.73
194,Maxence Caqueret,0.0,0.8,47.6,86.4,0.1,1.6,0.0,6.73
195,Mehmet Zeki Çelik,2,0.7,46.0,79.4,0.4,2.7,0.0,6.73
196,Danilo Barbosa,0.0,0.6,49.4,91.7,0.0,1.6,0.0,6.73
197,Mickaël Alphonse,1,0.5,32.1,70.3,0.4,1.1,0.0,6.73
198,Yacine Adli,3,0.9,25.1,83.1,0.4,0.9,0.0,6.73
199,Kamil Glik,0.0,0.1,49.0,88.2,0.0,2.5,0.0,6.73
200,Pablo Sarabia,3,0.9,29.4,82.7,0.3,0.6,0.2,6.73
201,Arturo Calabresi,1,0.3,35.7,72.5,0.2,1.5,0.0,6.72
202,Moses Simon,5,1.4,22.7,78.3,0.5,0.3,0.0,6.72
203,John Steven Mendoza,0.0,0.6,23.8,71.7,0.2,0.5,0.0,6.71
204,Matz Sels,0.0,0.0,27.4,63.4,0.0,8.7,0.0,6.71
205,Fouad Chafik,2,1.1,36.5,77.9,0.9,2.9,0.1,6.71
206,Gaël Kakuta,5,1.1,31.0,73.8,0.5,0.8,0.2,6.71
207,Thilo Kehrer,0.0,0.3,54.6,93.2,0.1,1.9,0.0,6.71
208,Ryad Boudebouz,4,1.8,35.5,77.9,1.1,2.5,0.2,6.71
209,Mathieu Cafaro,2,1.2,19.9,69.1,1.2,1.8,0.0,6.71
210,Adama Soumaoro,0.0,0.0,58.2,96.3,0.0,1.3,0.0,6.71
211,Anthony Lopes,0.0,0.0,25.9,80.2,0.0,4.8,0.0,6.71
212,Hichem Boudaoui,2,0.8,19.6,82.4,0.4,0.3,0.0,6.7
213,Mehdi Abeid,2,1.1,35.8,86.4,0.6,1.3,0.0,6.7
214,Jimmy Briand,1,0.8,14.8,78.5,0.0,0.1,0.0,6.7
215,Pierrick Capelle,2,1.1,30.3,82.3,0.3,0.9,0.0,6.7
216,Majeed Waris,1,0.7,11.1,75.6,0.3,0.0,0.1,6.7
217,Youssouf Kone,0.0,0.7,50.1,87.5,0.2,2.1,0.0,6.7
218,William Saliba,0.0,0.1,45.1,88.0,0.0,2.3,0.0,6.69
219,Kenny Tete,1,0.7,37.6,83.1,0.6,1.7,0.0,6.69
220,Jérémy Pied,0.0,0.4,50.0,75.2,1.4,1.8,0.0,6.69
221,Gaëtan Belaud,0.0,0.3,41.3,81.0,0.1,3.4,0.0,6.69
222,Joachim Andersen,0.0,0.2,73.8,89.9,0.0,4.8,0.0,6.69
223,Arnaud Lusamba,2,1.2,28.5,84.8,0.3,1.3,0.0,6.69
224,Lovre Kalinic,0.0,0.0,26.3,42.9,0.0,6.8,0.0,6.69
225,Keylor Navas,0.0,0.0,22.2,84.5,0.0,2.8,0.0,6.69
226,Remi Oudin,1,0.6,30.5,68.9,0.0,0.3,0.1,6.69
227,Domagoj Bradaric,1,0.9,33.6,83.0,0.9,1.1,0.0,6.69
228,El Bilal Touré,0.0,0.6,10.7,68.0,0.0,0.4,0.0,6.68
229,Vukasin Jovanovic,1,0.3,50.3,88.3,0.0,2.8,0.0,6.68
230,Bruno Ecuele Manga,0.0,0.2,48.5,84.5,0.0,4.2,0.0,6.68
231,Daniel Congré,1,0.1,37.3,82.7,0.1,2.8,0.0,6.68
232,Sidy Sarr,2,0.5,23.9,70.5,0.0,1.6,0.0,6.68
233,Dylan Bronn,0.0,0.0,34.8,78.6,0.0,3.4,0.0,6.68
234,José Fonte,1,0.2,58.8,86.7,0.0,3.2,0.0,6.68
235,Frédéric Sammaritano,2,2,21.1,86.3,1.3,1.1,0.0,6.68
236,Laurent Koscielny,0.0,0.1,54.8,87.9,0.0,2.8,0.0,6.68
237,Mama Baldé,2,0.9,13.5,70.8,0.3,0.2,0.0,6.67
238,Irvin Cardona,3,0.9,19.5,65.6,0.1,0.8,0.0,6.67
239,Lamine Koné,0.0,0.2,40.7,80.9,0.1,3.7,0.0,6.67
240,Benjamin Lecomte,0.0,0.0,25.5,70.5,0.0,6.8,0.0,6.67
241,Jonathan Cafú,0.0,0.7,26.3,84.8,0.0,0.3,0.0,6.67
242,William Vainqueur,0.0,0.4,46.3,89.6,0.1,1.7,0.0,6.67
243,Haris Belkebla,0.0,0.4,36.8,86.2,0.0,2.0,0.0,6.66
244,Marshall Munetsi,2,0.3,22.2,77.5,0.1,1.3,0.0,6.66
245,Jean-Charles Castelletto,0.0,0.2,45.8,84.8,0.0,3.2,0.0,6.66
246,Loïck Landre,0.0,0.2,35.8,78.2,0.0,2.3,0.0,6.66
247,Steve Mandanda,0.0,0.0,26.2,62.7,0.0,4.7,0.0,6.66
248,Ibrahima Diallo,1,0.5,44.8,86.0,0.0,3.0,0.1,6.66
249,Jean Eudes Aholou,1,0.4,27.7,85.2,0.0,0.7,0.0,6.65
250,Luiz Gustavo,0.0,0.7,32.3,95.9,0.0,1.0,0.0,6.65
251,Benoît Costil,0.0,0.0,28.0,66.8,0.0,7.1,0.0,6.64
252,Jean-Ricner Bellegarde,0.0,0.9,27.9,86.6,0.3,2.2,0.0,6.64
253,Bafodé Diakité,0.0,0.1,39.8,87.1,0.1,1.8,0.0,6.64
254,Yassine Benzia,0.0,1.3,26.7,78.8,0.0,0.7,0.0,6.64
255,Clément Grenier,0.0,1.1,38.6,77.4,0.2,2.3,0.1,6.64
256,Adrien Hunou,1,0.6,13.2,75.9,0.1,0.2,0.0,6.64
257,Ismael Traoré,0.0,0.2,45.3,83.8,0.0,2.1,0.0,6.64
258,Jérémy Morel,0.0,0.4,46.0,82.9,0.2,3.0,0.0,6.63
259,Nemanja Radonjic,1,0.7,14.9,72.8,0.2,0.5,0.0,6.63
260,Alban Lafont,0.0,0.0,27.8,56.6,0.0,6.4,0.0,6.63
261,Pedro Mendes,0.0,0.1,44.3,80.7,0.1,4.1,0.0,6.63
262,Adrien Silva,2,0.7,37.6,86.7,0.4,1.9,0.0,6.63
263,Ruben Aguilar,2,0.9,32.4,89.3,0.8,0.6,0.0,6.63
264,Matthieu Dossevi,2,1.9,20.1,75.5,2.2,0.3,0.0,6.63
265,Álvaro González,0.0,0.2,44.0,85.7,0.0,2.7,0.0,6.62
266,Rémi Walter,0.0,1,24.0,95.8,0.0,2.0,0.0,6.62
267,Cristian Battocchio,1,0.8,33.6,81.0,0.5,2.7,0.0,6.62
268,Patrick Burner,1,0.4,46.9,86.4,0.3,1.5,0.0,6.61
269,Yaya Sanogo,1,0.5,11.5,65.1,0.0,0.1,0.0,6.61
270,Jean-Kévin Duverne,0.0,0.1,61.3,84.1,0.0,5.6,0.1,6.61
271,Paul Bernardoni,0.0,0.0,25.0,57.8,0.0,5.8,0.0,6.61
272,Flavien Tait,2,1.1,22.3,76.0,0.2,0.5,0.0,6.61
