,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
248,Salvador Ferrer,1.1,1.3,0.8,1.9,0.2,0.0,0.0,1.0,0.2,0.8,0.3,0.4,0.0,0.4,0.7,1.0,0.8,38.7,76.1,0.9,2.7,0.0
249,Stephan El Shaarawy,0.4,0.3,0.8,0.2,0.1,0.0,1.0,1.0,1.6,1.7,0.9,0.9,0.1,0.4,1.3,1.0,1.7,22.6,79.2,0.4,0.9,0.1
250,Joakim Maehle,0.9,0.6,0.5,0.2,0.1,0.0,0.0,2.0,1.1,0.7,0.8,0.6,0.0,0.6,1.4,2.0,0.7,29.3,80.5,0.4,0.8,0.0
251,Stefano Okaka,0.5,0.1,1.7,0.9,0.0,0.0,4.0,1.0,1.1,0.4,0.8,1.6,0.6,1.0,2.3,1.0,0.4,13.6,79.3,0.0,0.1,0.0
252,Nikola Maksimovic,1.1,1.2,0.3,2.6,0.4,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.0,0.2,0.3,0.0,0.2,56.5,92.2,0.0,3.9,0.0
253,Nicola Zalewski,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,83.3,0.0,0.0,0.0
254,Federico Fazio,0.5,1.2,1.0,2.8,0.5,0.0,1.0,0.0,0.5,0.2,0.5,0.5,0.0,0.2,0.3,0.0,0.2,52.0,86.9,0.0,1.8,0.0
255,Adrien Silva,2.0,1.3,1.5,0.3,0.0,0.0,1.0,1.0,0.3,0.5,0.7,1.0,0.0,0.7,0.9,1.0,0.5,39.0,87.6,0.0,3.6,0.0
256,Jasmin Kurtic ,1.4,1.0,1.3,1.6,0.1,0.0,4.0,0.0,1.0,0.7,0.4,1.1,0.1,0.4,0.9,0.0,0.7,39.0,86.9,0.7,3.1,0.0
257,Marvin Zeegelaar,1.7,1.0,1.6,1.5,0.4,0.0,1.0,0.0,0.4,0.4,0.9,0.3,0.2,0.6,1.1,0.0,0.4,26.5,79.1,0.3,0.9,0.0
258,Andrea Petagna,0.1,0.0,0.7,0.3,0.0,0.0,4.0,3.0,0.9,1.0,0.3,0.7,0.3,0.5,0.7,3.0,1.0,8.8,80.4,0.0,0.3,0.0
259,Federico Bonazzoli,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.5,1.5,1.0,1.0,13.0,73.1,0.0,1.0,0.0
260,Rogerio,0.9,1.1,1.0,1.5,0.2,0.0,0.0,1.0,0.6,0.4,0.9,0.9,0.0,0.5,1.1,1.0,0.4,38.1,88.5,0.3,1.2,0.0
261,Martin Erlic,0.9,1.5,1.4,2.5,0.6,0.0,3.0,1.0,0.4,0.0,0.1,0.4,0.0,0.0,0.3,1.0,0.0,39.5,84.9,0.0,3.8,0.0
262,Bruno Peres,0.7,0.9,0.8,0.3,0.1,0.0,1.0,2.0,0.4,0.9,0.5,0.5,0.0,0.4,0.8,2.0,0.9,19.9,86.8,0.6,1.2,0.0
263,Felipe Caicedo,0.4,0.2,1.0,0.1,0.0,0.0,8.0,0.0,1.2,0.5,0.4,0.7,0.3,0.2,1.1,0.0,0.5,10.3,71.3,0.0,0.2,0.0
264,Marco Sportiello,0.1,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,20.1,80.1,0.0,3.9,0.0
265,Salvatore Molina,1.3,0.6,0.8,1.0,0.3,1.0,1.0,4.0,0.5,0.8,0.9,1.3,0.1,1.0,1.2,4.0,0.8,32.4,80.7,0.8,2.1,0.0
266,Ashley Young,0.6,0.2,0.5,1.0,0.0,0.0,1.0,4.0,0.6,1.1,0.2,0.6,0.1,0.1,0.4,4.0,1.1,20.3,82.2,0.5,0.4,0.0
267,Pierluigi Gollini,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,23.2,73.2,0.0,5.2,0.0
268,Matteo Ricci,1.4,1.2,0.9,0.4,0.1,0.0,0.0,2.0,0.7,0.8,0.4,1.0,0.0,0.4,0.7,2.0,0.8,56.2,86.4,0.3,5.6,0.0
269,Diego Farias,0.3,0.4,0.6,0.1,0.0,0.0,4.0,2.0,1.1,1.1,0.6,0.5,0.1,0.4,0.9,2.0,1.1,21.5,82.9,0.3,1.1,0.0
270,Ebrima Darboe,1.0,1.6,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.6,0.0,0.2,0.6,0.0,0.4,52.8,93.9,0.0,3.0,0.0
271,Leonardo Pavoletti,0.2,0.1,1.3,0.9,0.1,0.0,4.0,3.0,1.3,0.4,0.1,0.9,0.3,0.4,1.2,3.0,0.4,12.3,69.2,0.0,0.2,0.0
272,Nicolò Rovella,1.5,1.0,1.0,0.9,0.0,0.0,0.0,2.0,0.6,0.8,0.6,1.2,0.0,0.3,0.8,2.0,0.8,40.5,86.5,0.4,2.8,0.1
273,Soualiho Meité,1.1,0.5,0.8,0.9,0.1,0.0,0.0,0.0,0.4,0.3,0.6,0.9,0.1,0.7,0.4,0.0,0.3,17.8,84.9,0.0,1.0,0.1
274,Keita Baldé,0.4,0.0,1.3,0.1,0.0,0.0,7.0,1.0,1.8,0.8,0.6,1.4,0.2,0.6,1.8,1.0,0.8,12.2,74.8,0.0,0.1,0.0
275,Maximiliano Olivera,1.0,0.0,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,14.5,89.7,0.0,2.5,0.0
276,Kevin Bonifazi,1.1,1.7,0.9,2.7,0.7,0.0,0.0,0.0,0.6,0.1,0.4,0.5,0.0,0.1,0.6,0.0,0.1,44.9,88.8,0.0,2.1,0.0
277,Sofyan Amrabat,1.3,0.7,1.9,0.4,0.2,0.0,0.0,0.0,0.3,0.4,1.5,1.4,0.0,1.5,1.1,0.0,0.4,43.7,88.8,0.1,3.7,0.0
278,Mattia Bani ,1.3,2.2,1.1,3.1,0.4,0.0,0.0,0.0,0.5,0.1,0.0,0.5,0.0,0.1,0.2,0.0,0.1,46.9,89.2,0.1,3.1,0.0
279,Daniele Rugani,1.5,0.9,0.9,2.7,0.6,0.0,1.0,1.0,0.2,0.2,0.1,0.3,0.0,0.2,0.3,1.0,0.2,31.1,80.5,0.0,1.2,0.0
280,Nicolas Nkoulou,0.8,1.8,0.8,3.9,0.8,0.0,1.0,0.0,0.2,0.1,0.2,1.4,0.0,0.0,0.3,0.0,0.1,40.0,86.0,0.0,2.7,0.0
281,Gastón Ramírez,1.2,0.2,1.3,0.4,0.1,0.0,0.0,4.0,0.5,0.9,0.7,1.3,0.1,1.0,1.1,4.0,0.9,17.2,78.2,0.5,1.0,0.0
282,Aleksey Miranchuk,1.0,0.1,0.7,0.0,0.0,0.0,4.0,2.0,0.6,0.6,0.6,0.8,0.1,0.5,0.7,2.0,0.6,15.4,79.5,0.2,0.5,0.0
283,Botond Balogh ,3.0,0.7,0.3,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,25.3,75.0,0.0,1.7,0.0
284,Danilo,0.9,1.5,1.1,3.3,1.0,0.0,0.0,1.0,0.5,0.3,0.1,0.4,0.0,0.0,0.3,1.0,0.3,49.9,80.7,0.0,5.1,0.1
285,Gaetano Castrovilli,1.0,1.0,1.2,0.4,0.1,0.0,5.0,3.0,0.9,0.5,0.9,1.9,0.0,1.5,2.0,3.0,0.5,20.8,78.5,0.3,1.2,0.0
286,Mattias Svanberg,1.1,0.9,1.4,0.6,0.1,0.0,5.0,2.0,1.7,0.4,0.6,1.3,0.0,0.5,0.7,2.0,0.4,18.9,79.6,0.0,0.8,0.1
287,Ivan Radovanovic,0.5,1.1,0.8,3.3,0.6,0.0,0.0,0.0,0.2,0.1,0.2,0.8,0.0,0.1,0.2,0.0,0.1,34.4,85.1,0.1,2.9,0.0
288,Nicolás Domínguez,1.7,0.9,0.8,0.7,0.3,0.0,1.0,0.0,0.6,0.7,0.3,0.5,0.0,0.5,0.9,0.0,0.7,24.9,87.1,0.1,1.1,0.0
289,Andrea Masiello,1.3,1.8,0.5,3.4,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.1,0.2,0.0,0.2,46.5,83.8,0.1,3.5,0.0
290,Walace,1.7,1.1,1.0,0.7,0.1,0.0,0.0,0.0,0.6,0.3,0.8,0.9,0.0,0.5,1.3,0.0,0.3,38.4,88.5,0.0,2.3,0.0
291,Riccardo Saponara,0.4,0.1,0.4,0.4,0.0,0.0,2.0,0.0,1.1,0.4,1.0,1.6,0.2,0.2,1.2,0.0,0.4,14.7,81.1,0.0,0.6,0.0
292,Ivan Provedel,0.1,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,43.8,72.0,0.0,10.6,0.0
293,Miha Zajc,0.7,0.9,0.9,0.6,0.1,0.0,1.0,3.0,0.6,0.6,0.9,0.9,0.1,0.6,1.6,3.0,0.6,31.7,84.6,0.6,1.3,0.0
294,Riccardo Improta,1.1,0.8,0.7,1.3,0.1,1.0,1.0,0.0,1.0,0.6,0.7,1.6,0.1,0.6,1.0,0.0,0.6,23.1,73.2,0.7,0.9,0.0
295,Riccardo Gagliolo ,1.6,1.3,1.0,1.8,0.3,0.0,2.0,2.0,0.7,0.6,0.4,1.2,0.0,0.2,0.5,2.0,0.6,42.6,81.3,0.5,3.5,0.0
296,Maxime Lopez,0.8,0.6,0.8,0.3,0.0,0.0,2.0,0.0,0.3,0.7,0.6,0.8,0.0,0.4,0.6,0.0,0.7,57.0,94.1,0.2,1.1,0.0
297,Ardian Ismajli,1.1,1.4,1.1,2.9,0.4,0.0,1.0,1.0,0.4,0.1,0.0,0.8,0.0,0.1,0.1,1.0,0.1,43.2,86.8,0.0,3.2,0.0
298,Daniele Verde,0.2,0.4,0.1,0.2,0.0,0.0,6.0,1.0,1.5,0.5,0.3,0.5,0.1,0.3,0.6,1.0,0.5,16.0,84.9,0.2,0.7,0.0
299,Jakub Jankto,0.8,0.7,0.5,0.8,0.0,0.0,6.0,3.0,1.1,1.0,0.3,0.8,0.2,1.0,1.1,3.0,1.0,23.0,73.2,0.4,0.7,0.1
300,Soualiho Meité,0.8,0.7,0.8,0.6,0.1,0.0,1.0,1.0,0.6,0.5,1.6,0.6,0.1,1.5,1.1,1.0,0.5,26.9,83.6,0.0,1.8,0.0
301,Marco Silvestri,0.0,0.0,0.1,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,27.0,41.1,0.0,6.5,0.0
302,Bartlomiej Dragowski,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,24.0,60.7,0.0,6.2,0.0
303,Francesco Magnanelli,0.7,1.3,0.5,0.8,0.2,0.0,0.0,0.0,0.2,0.4,0.1,0.6,0.0,0.0,0.6,0.0,0.4,42.0,86.0,0.0,2.1,0.1
304,Dennis Man ,0.9,0.1,0.4,0.4,0.0,0.0,2.0,1.0,1.4,0.4,0.9,0.5,0.0,0.7,1.4,1.0,0.4,18.1,85.0,0.2,0.9,0.0
305,Nahuel Molina,0.9,0.7,0.6,1.3,0.1,0.0,2.0,5.0,0.6,0.8,0.5,0.4,0.1,0.2,1.0,5.0,0.8,25.5,78.8,0.6,0.8,0.0
306,Sandro Tonali,1.1,0.9,0.7,0.7,0.2,0.0,0.0,0.0,0.4,0.6,0.2,0.7,0.0,0.3,0.6,0.0,0.6,29.6,83.6,0.4,1.4,0.0
307,Giulio Maggiore,1.8,0.6,1.8,0.6,0.2,0.0,3.0,1.0,1.2,0.4,0.5,1.2,0.1,0.4,1.7,1.0,0.4,23.6,70.9,0.1,0.8,0.1
308,Ricardo Rodríguez,1.3,1.3,0.8,2.2,0.3,0.0,0.0,0.0,0.8,0.4,0.3,0.4,0.0,0.3,0.3,0.0,0.4,39.8,86.3,0.1,2.6,0.0
309,Sasa Lukic,1.0,0.5,1.4,0.4,0.2,0.0,3.0,0.0,0.6,0.7,0.7,1.2,0.0,0.7,1.1,0.0,0.7,23.8,81.0,0.4,0.6,0.0
310,Pawel Dawidowicz,1.4,0.9,1.3,2.0,0.6,0.0,0.0,0.0,0.5,0.2,0.2,0.3,0.1,0.1,0.5,0.0,0.2,29.1,83.4,0.0,1.3,0.0
311,Mert Müldür,1.5,1.3,0.7,1.3,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.5,0.0,0.4,1.0,0.0,0.3,29.7,80.5,0.1,1.1,0.0
312,Juan Brunetta ,0.2,0.1,0.9,0.2,0.0,0.0,1.0,2.0,0.8,0.7,1.1,1.3,0.1,0.7,1.4,2.0,0.7,13.8,86.7,0.7,0.9,0.0
313,Aleksandar Kolarov,0.6,1.0,0.4,0.9,0.0,0.0,0.0,1.0,0.9,0.9,0.0,0.6,0.0,0.0,0.4,1.0,0.9,47.7,88.3,0.4,2.4,0.0
314,Paolo Faragò,1.6,0.8,0.9,1.6,0.3,0.0,0.0,0.0,0.4,0.6,0.3,0.1,0.0,0.1,0.6,0.0,0.6,22.4,86.6,0.6,0.9,0.0
315,Sebastian Walukiewicz,1.4,1.9,0.9,3.0,0.7,0.0,0.0,1.0,0.2,0.1,0.4,0.2,0.0,0.3,0.5,1.0,0.1,42.5,85.9,0.0,2.6,0.0
316,Brian Oddei,0.4,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.4,0.4,0.6,0.2,0.0,0.2,1.0,2.0,0.4,3.2,68.8,0.8,0.0,0.0
317,Claudio Terzi,1.4,1.4,1.0,2.2,0.5,0.0,1.0,1.0,0.2,0.2,0.1,0.6,0.1,0.1,0.2,1.0,0.2,53.0,84.5,0.0,7.1,0.0
318,Matías Vecino,0.1,0.5,0.4,0.4,0.1,0.0,1.0,1.0,0.8,0.5,0.1,0.3,0.0,0.1,0.0,1.0,0.5,15.5,83.1,0.0,0.8,0.0
319,Samir Ujkani,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,85.7,0.0,3.0,0.0
320,Fernando Llorente,0.3,0.1,1.5,1.2,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,0.5,2.0,0.0,0.8,15.9,71.2,0.0,0.4,0.0
321,Germán Pezzella,1.1,1.1,1.0,3.3,0.4,0.0,1.0,0.0,0.5,0.1,0.0,0.5,0.1,0.0,0.4,0.0,0.1,36.6,85.1,0.0,2.0,0.0
322,Antonio Cioffi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,90.0,0.0,0.0,0.0
323,Samu Castillejo,0.9,0.2,0.9,0.3,0.0,0.0,1.0,0.0,0.9,0.4,1.1,1.1,0.1,0.8,0.8,0.0,0.4,14.5,84.0,0.3,0.7,0.0
324,Gerard Deulofeu,0.2,0.2,0.5,0.0,0.0,0.0,1.0,1.0,1.3,0.5,0.7,0.5,0.8,0.8,1.6,1.0,0.5,16.3,75.5,0.2,0.2,0.2
325,Gregoire Defrel,0.5,0.3,0.5,0.1,0.0,0.0,3.0,3.0,0.8,0.7,0.5,0.7,0.2,0.5,1.2,3.0,0.7,14.5,88.1,0.0,0.2,0.0
326,Roberto Insigne,0.5,0.2,0.4,0.3,0.0,0.0,2.0,4.0,1.3,1.3,0.6,0.5,0.1,0.5,1.2,4.0,1.3,19.1,82.0,0.8,1.1,0.0
327,Andrea Conti ,1.9,1.5,1.4,1.7,0.4,0.0,0.0,0.0,0.5,0.6,0.2,0.7,0.0,0.4,0.5,0.0,0.6,32.8,83.1,0.5,1.5,0.0
328,Giovanni Simeone,0.7,0.3,0.7,0.5,0.0,0.0,6.0,2.0,1.3,0.4,0.5,0.8,0.5,0.7,1.7,2.0,0.4,10.2,75.4,0.0,0.1,0.0
329,Andreas Skov Olsen,0.7,0.1,0.5,0.7,0.0,0.0,2.0,2.0,1.2,0.8,0.7,0.5,0.1,0.3,1.2,2.0,0.8,18.2,82.0,0.6,0.3,0.0
330,Alessandro Tuia,1.4,1.3,1.0,3.1,0.4,0.0,1.0,0.0,0.3,0.1,0.1,0.4,0.0,0.1,0.3,0.0,0.1,28.1,80.0,0.0,2.4,0.0
331,Lorenzo De Silvestri,1.2,1.0,1.4,1.7,0.3,0.0,2.0,0.0,0.4,0.4,0.1,0.6,0.0,0.4,0.4,0.0,0.4,36.2,75.6,0.3,2.1,0.0
332,Juan Musso,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,24.1,71.1,0.0,5.5,0.0
333,Marash Kumbulla,0.8,1.1,1.2,1.8,0.2,0.0,1.0,0.0,0.3,0.2,0.2,0.7,0.0,0.1,0.3,0.0,0.2,37.3,88.6,0.0,1.4,0.0
334,Pedro Obiang,1.1,0.7,0.7,0.8,0.2,0.0,0.0,1.0,0.5,0.4,0.5,0.6,0.0,0.2,0.4,1.0,0.4,27.5,89.1,0.0,0.8,0.1
335,Pasquale Schiattarella,1.3,1.1,1.2,1.0,0.2,0.0,1.0,1.0,0.4,0.9,0.5,1.9,0.0,0.4,0.7,1.0,0.9,45.9,81.6,0.1,2.5,0.1
336,Matteo Lovato,1.0,1.5,1.0,2.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.1,0.6,0.0,0.2,26.2,78.8,0.0,1.5,0.0
337,Jayden Braaf,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.3,0.0,0.3,1.5,0.0,0.5,6.8,74.1,0.0,0.0,0.0
338,Ronaldo Vieira,1.3,0.0,1.5,0.5,0.8,0.0,0.0,0.0,0.5,0.5,0.3,1.0,0.0,1.0,0.8,0.0,0.5,29.8,78.2,0.0,0.8,0.0
339,Sebastien De Maio,1.0,1.2,0.7,2.7,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.1,0.3,0.0,0.0,24.3,84.7,0.0,1.3,0.0
340,Federico Bernardeschi,0.3,0.5,0.5,0.2,0.1,0.0,0.0,2.0,0.5,0.9,0.8,0.6,0.1,0.4,1.0,2.0,0.9,17.5,83.9,1.0,0.9,0.0
341,Mergim Vojvoda,1.0,0.8,0.5,1.3,0.2,0.0,2.0,2.0,0.3,0.3,0.4,0.3,0.0,0.5,0.6,2.0,0.3,24.8,82.2,0.4,1.0,0.0
342,Iago Falque,0.4,0.0,0.0,0.1,0.1,0.0,1.0,1.0,1.0,1.2,0.6,0.3,0.0,0.5,1.0,1.0,1.2,16.4,83.3,0.5,0.5,0.1
343,Lennart Czyborra,1.1,1.0,0.6,1.4,0.1,0.0,1.0,0.0,0.3,0.2,0.3,0.2,0.0,0.4,0.9,0.0,0.2,25.8,72.8,0.4,0.9,0.0
344,Carles Pérez,0.4,0.3,0.6,0.0,0.0,0.0,2.0,1.0,1.1,0.7,0.8,0.3,0.0,0.7,1.2,1.0,0.7,13.1,82.6,0.4,0.4,0.0
345,Mato Jajalo,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,71.9,0.0,0.0,0.0
346,Goran Pandev,0.3,0.1,0.4,0.2,0.0,0.0,7.0,3.0,0.7,0.5,0.5,1.2,0.2,0.8,1.8,3.0,0.5,14.9,77.4,0.0,0.5,0.0
347,Valerio Verre,0.4,0.3,0.9,0.1,0.1,0.0,3.0,3.0,0.9,0.7,0.7,0.8,0.0,0.9,1.6,3.0,0.7,18.7,72.0,0.2,0.9,0.0
348,Mateo Musacchio,0.3,0.5,0.8,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.3,0.8,0.0,0.0,27.8,91.9,0.0,1.0,0.0
349,Danilo D'Ambrosio,0.8,0.2,0.6,0.7,0.4,0.0,3.0,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.5,0.0,0.2,23.5,92.2,0.2,0.9,0.0
350,Lorenzo Montipò,0.0,0.0,0.1,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,28.6,59.3,0.0,7.3,0.0
351,Emanuel Vignato,0.6,0.3,0.4,0.2,0.0,0.0,1.0,4.0,0.7,0.8,0.7,0.4,0.1,0.4,0.5,4.0,0.8,20.3,77.9,0.5,0.7,0.1
352,Paolo Ghiglione,1.2,0.6,0.8,1.0,0.1,0.0,0.0,4.0,0.4,0.8,0.3,0.6,0.1,0.3,0.6,4.0,0.8,19.0,69.3,1.0,0.9,0.0
353,Mehdi Bourabia,0.4,0.8,1.0,0.5,0.4,0.0,1.0,0.0,0.6,0.1,0.5,0.4,0.0,0.3,0.6,0.0,0.1,23.7,84.6,0.0,0.7,0.0
354,Jens Stryger Larsen,0.5,0.7,0.4,1.5,0.3,0.0,2.0,0.0,0.7,0.3,0.4,0.4,0.1,0.6,1.0,0.0,0.3,32.5,80.5,0.2,1.4,0.0
355,Joseph Alfred Duncan,0.9,0.8,0.8,0.4,0.0,0.0,0.0,1.0,0.4,0.5,0.9,0.6,0.0,0.4,1.2,1.0,0.5,30.6,82.1,0.1,1.9,0.1
356,Simone Zaza,0.5,0.1,1.2,0.2,0.0,0.0,6.0,0.0,2.0,0.4,0.2,1.1,0.5,0.7,1.9,0.0,0.4,10.8,72.8,0.1,0.3,0.0
357,Marlon Santos,0.8,1.1,1.1,1.8,0.7,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0,67.7,95.1,0.0,2.2,0.0
358,Yayah Kallon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,8.0,87.5,0.0,0.0,0.0
359,Kaan Ayhan,0.8,0.8,0.4,1.5,0.3,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.0,28.2,91.0,0.0,0.6,0.0
360,Lisandro Magallán,1.9,1.6,2.3,2.6,0.5,0.0,1.0,2.0,0.3,0.3,0.3,0.5,0.0,0.2,0.6,2.0,0.3,38.1,81.3,0.0,2.0,0.0
361,Edoardo Goldaniga,1.1,1.5,1.2,2.4,0.3,0.0,0.0,1.0,0.3,0.3,0.2,1.0,0.0,0.1,0.4,1.0,0.3,31.1,75.9,0.3,2.0,0.0
362,Artur Ionita,1.3,0.5,1.6,0.8,0.4,0.0,2.0,0.0,0.6,0.4,0.5,0.6,0.0,0.6,0.8,0.0,0.4,20.1,78.4,0.1,0.6,0.0
363,Giuseppe Cuomo,2.0,1.4,1.2,1.5,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.0,0.5,0.5,0.0,0.0,38.5,80.0,0.0,1.5,0.0
364,Kevin Lasagna,0.4,0.1,1.7,0.6,0.1,0.0,2.0,0.0,1.6,0.6,0.4,1.1,1.2,0.9,2.7,0.0,0.6,13.4,70.2,0.1,0.3,0.0
365,Bryan Reynolds,0.8,1.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.0,1.2,1.0,0.0,0.2,22.8,84.2,0.0,1.0,0.0
366,Simone Scuffet,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,60.9,0.0,10.0,0.0
367,Valentin Eysseric,0.9,0.4,0.8,0.4,0.0,0.0,2.0,0.0,0.8,0.5,0.2,0.7,0.0,0.4,0.7,0.0,0.5,20.0,77.8,0.4,1.6,0.0
368,Stefano Sensi,0.5,0.4,0.6,0.1,0.1,0.0,0.0,0.0,1.0,0.6,0.4,0.8,0.0,0.3,0.8,0.0,0.6,21.7,88.0,0.3,1.2,0.0
369,Gabriele Zappa,1.0,0.7,0.7,1.2,0.1,0.0,0.0,4.0,0.3,0.8,0.6,0.3,0.0,0.4,0.6,4.0,0.8,29.7,78.4,0.6,0.8,0.0
370,Gonzalo Escalante,1.1,0.8,0.6,0.5,0.1,0.0,0.0,1.0,0.3,0.1,0.3,0.3,0.0,0.1,0.3,1.0,0.1,19.8,88.7,0.0,0.9,0.0
371,Alessandro Deiola,1.1,0.9,1.0,0.8,0.2,0.0,0.0,0.0,0.5,0.5,0.1,0.3,0.0,0.3,0.6,0.0,0.5,19.5,82.9,0.3,1.3,0.0
